1.721830426831072458e-01,5.759122116846013967e-03,1.003656463919973783e-02,1.721661604885536129e-02,1.042273719940368243e-02,9.356376563868012627e-04,5.390499468888262403e-03,1.227897638168136928e-02,3.565852909109403640e-03,1.490387819978744414e-02,1.896470573342972851e-02,4.274098636419465524e-02,1.347021916346760086e-02,3.821420559545155027e-02,4.714373812947747315e-03,3.943722591658269105e-02,1.740928766353541310e-02,1.629934843645437434e-02,3.664649831467640256e-02,2.106286833608313896e-02,9.985421461093210022e-03,2.754674398086306986e-02,2.471814953836294279e-02,8.292586736662478641e-02,1.239753212484212032e-02,1.748113028862553764e-02,1.423543323334182376e-01,1.663241701099877137e-02,7.464685470708821990e-02,1.357897474795242282e-02,4.825589402424149826e-02,4.276106585619841860e-02,1.258761735969133044e-01,6.083214437745365979e-03,9.384350303695276896e-02,1.261864854827263790e-03,5.398533921419166465e-02,2.733261974382100029e-02,1.158783758308861225e-02,1.481442040854476228e-02,1.087453053272680395e-02,3.495799206062695508e-02,1.752824041071859851e-02,9.527167781693771098e-02,3.836590485371430687e-02
4.893001165271505803e-03,1.620146257976310400e-01,7.746568991416738492e-02,2.553094994558107941e-02,2.133409592831898849e-02,2.587220821683878375e-03,1.122999033476680848e-02,6.200855232879034975e-04,2.251010835782499536e-03,1.102158220617199397e-01,5.665453750681447020e-02,3.632400179251734501e-02,1.195224595572337914e-02,1.052179419777250075e-02,2.306302036724899862e-02,2.061566354617671085e-02,4.091281792407976126e-02,1.843173674963993758e-02,1.432570655201666036e-02,2.052596812918339175e-02,6.900200819548278630e-03,3.231284556262167037e-03,3.643264785298042097e-04,5.724202879565286339e-03,1.791795314825971389e-02,1.257295884370840909e-02,1.168796240753174412e-02,5.810439536026378027e-02,1.402291738489233434e-02,6.837033348419845058e-02,3.954046931243559992e-02,2.749789954256035007e-02,8.742435897252667787e-03,5.649789154853319083e-03,1.293420813404504675e-02,1.168457541393218800e-02,5.331004776040223049e-04,1.648987880125400360e-02,4.444541577558651368e-02,2.524407966634144296e-02,1.512160515923935411e-02,2.106873094002939539e-02,2.030862674817525762e-02,1.534966292635540734e-02,2.271688175491320266e-02
9.848129875309261441e-03,8.946621056383277648e-02,1.558064884054239096e-01,1.639271092384898820e-02,3.602169385625107485e-03,1.765703565049822014e-03,1.744395915246163206e-02,3.419291954243511289e-02,1.709333348408429657e-03,1.283902397273621425e-02,1.923963287777867570e-02,2.610582602643545316e-02,1.792570258827844848e-02,4.524528012226304054e-03,1.075867810302700775e-02,4.272178034727375923e-02,2.318734158879716054e-02,3.689121795355292804e-02,1.231384341401606936e-03,2.510238203345852015e-02,4.169529153536229854e-02,3.411364231233136000e-03,4.611907063211053738e-03,4.977159146336049278e-02,1.825283136477843030e-02,5.577302988142832790e-02,3.167101845981961511e-02,1.302046819490657731e-02,4.294082217523754325e-02,3.909039759116875873e-02,1.034414803388234577e-01,1.050312269488231157e-02,6.162613726001719278e-02,1.179194170710822675e-04,5.472454824874856127e-02,3.195324126319040725e-02,4.732079510474487133e-02,3.606538821785555682e-02,3.563068429921846525e-02,6.174640054865343508e-02,2.869779824451902661e-02,1.883599219650146286e-03,1.418658864644760549e-02,1.010795175466317961e-02,3.424708828848950504e-02
1.704206728101542029e-02,2.974557877740031941e-02,1.653699443565388380e-02,1.382421203266085141e-01,1.871632957091943356e-02,9.650328935440301292e-03,2.394997541257590234e-02,8.969864650711067630e-03,1.978451847030216794e-03,4.905455554483727568e-03,5.840467039466842175e-02,4.277846838084515060e-03,5.546718059145733931e-02,9.403317455546853290e-03,2.080512237915613585e-02,2.995855401981032187e-02,4.040331081451056794e-02,4.332111079473051872e-03,2.575568944973587876e-02,4.985081004382639625e-02,2.931446969058733656e-02,2.750957524546783148e-02,1.473500388920975790e-02,2.856652891699404395e-02,4.125144250602539447e-02,3.314880985949873737e-02,3.614246325027756918e-02,6.184712926561364982e-02,1.021525645593911735e-01,6.914580876937846676e-02,5.325609635025170541e-02,3.360679261312080057e-02,2.879959721618565935e-02,9.012840574695573509e-03,4.635013504660117495e-02,6.011362193037003698e-02,3.760847700599904281e-02,7.919672061428977353e-03,1.548471897685266795e-02,1.259297212401922113e-02,2.335965254768011823e-04,1.484527814540503518e-02,5.329289445761010427e-04,6.211840737623685466e-02,5.543256362470587451e-02
7.238425444477564717e-03,1.743883745984221509e-02,2.549516150823436574e-03,1.313132410731940487e-02,8.410248449901412682e-02,1.481384686760697008e-03,2.332729048985469347e-04,4.688573596453348216e-04,4.102310126318369464e-03,2.629449203248417771e-02,2.482865851062080256e-02,7.564470517747021172e-02,3.415478821781425117e-02,5.157611999701660309e-03,3.133035949533968106e-03,3.191843424918198308e-02,3.758438167488926257e-02,3.603024623297056139e-02,1.148235739154032653e-02,5.277484303241481572e-02,1.611822723114937281e-02,6.762436757135848950e-03,4.459594074783931536e-03,3.479860683345830513e-02,3.061378247208847506e-02,1.921597647240525300e-02,2.898000527333905677e-03,5.092339900040464273e-02,1.769894944015430738e-02,2.121205493438740874e-02,8.928661893935261815e-03,4.347504110629311219e-02,6.099226208420723515e-04,7.573414014358578750e-02,1.246526985473677025e-02,2.860868215370473283e-02,2.362247732506870049e-02,6.655239470319482264e-02,9.012348400523577732e-03,1.106494727961622807e-02,3.188530718572127765e-03,3.395281907519715620e-02,1.868333136355764673e-02,1.241395450197637154e-02,1.528678584008516701e-02
5.545300756552245082e-04,1.804811623098881651e-03,1.066513913906289891e-03,5.778099931754995290e-03,1.264220842992077329e-03,3.465372388873074194e-01,1.637059669259111408e-03,1.910356437929231627e-02,4.475734277036592923e-05,7.634125641854178817e-04,4.891357946498593734e-03,2.360451931432726910e-03,3.791629616916234298e-05,1.982558516873214518e-03,1.357287611167778268e-02,6.984948747621050509e-03,3.372502510941662122e-03,1.237086797616050379e-02,4.797300812456018262e-03,2.730721172759234192e-03,3.292972443526455818e-04,8.830041114363636201e-02,2.493360007889584007e-01,7.482627844437032176e-04,5.050280115309404043e-04,6.018600520795319014e-03,8.624901985203983421e-03,1.800288225212797605e-02,5.703508276916704339e-03,6.554303541709666746e-03,1.792995710740469262e-02,2.605173310801037808e-03,9.504191812030254177e-03,2.768377910457405899e-03,1.547423783272746864e-02,4.101990153148767776e-03,9.944653632083856089e-04,6.879740388212176455e-03,5.672161556575024133e-03,5.401471912394503402e-03,1.101706212116774879e-02,3.477471504591369417e-02,3.418373179260956064e-03,5.028817835290734506e-02,6.871600838129298229e-04
5.419405393955321025e-03,1.328871484975522460e-02,1.787306403370706939e-02,2.432502091260311736e-02,3.376949850907312459e-04,2.776960662831744545e-03,2.472468178900503188e-01,3.461430317759307124e-02,2.214338167415411118e-02,2.131354083127581789e-02,2.191131058170016355e-02,2.245315056945957483e-02,7.288791459590839017e-02,1.440954662405297647e-02,4.399001907691071911e-02,2.749501288474144600e-02,9.902041024916602083e-03,1.176608318176745362e-03,9.527028265394739057e-03,5.654691187527396273e-03,1.739892631509423054e-02,4.476946927095826201e-02,3.613266427771894690e-02,3.262577747179684629e-02,1.176204642721360438e-01,6.611357003782072916e-02,6.880376415032610389e-03,3.907860314835862048e-02,2.849865580374552967e-02,1.369577864908583589e-02,8.756272522962241928e-03,5.695753964971812799e-02,3.100826050792145332e-03,7.401634299629387091e-03,7.646983945048687302e-03,1.023868830144475904e-02,3.331066301076254788e-02,1.900631824981691489e-02,4.835514131712875113e-02,4.908718516853030622e-02,1.445623555204986199e-02,3.142066024067025065e-02,3.317587791145058113e-02,7.139688595278979866e-02,2.228936305671938567e-02
8.758315071251292216e-03,5.205841736865865314e-04,2.485569455686899992e-02,6.463530597522713916e-03,4.815449357837958667e-04,2.299086935092329101e-02,2.455790765640212051e-02,1.141731626029516694e-01,1.160285770076462282e-02,1.162179133885377774e-02,5.516983010317804380e-03,7.039906599104727054e-03,1.395179034868080997e-04,2.910110373820691196e-02,5.412281961491333809e-02,3.562886292850768466e-02,1.822363570186014137e-02,7.369823370958632040e-03,1.317603015325113577e-02,1.199501142816821776e-02,4.830469811179891916e-03,7.426070106091828271e-02,4.265260833524024686e-02,1.857941815763283766e-02,1.648216474729739768e-03,6.106853325997804033e-02,2.562169330098391928e-02,1.036066093750681941e-02,1.120603501742390047e-02,1.344169598397130898e-02,1.340269277382643946e-02,2.539012988686266403e-02,1.325349449768773932e-02,4.120056072276876737e-03,1.026801726579083503e-03,4.775152528186021351e-03,1.521052525762993379e-02,8.758148891588756271e-03,6.964562351736786278e-04,2.382650294963884093e-03,1.072509131487426187e-01,6.491895053923098236e-02,6.467419449930464359e-02,1.189728741959246959e-02,3.949730308793606565e-02
2.000690475959127426e-03,1.486534640462537898e-03,9.774050179332796282e-04,1.121417898505479207e-03,3.314230053270036860e-03,4.237047781469166475e-05,1.235770416436869461e-02,9.126894820941703484e-03,5.802807094877031613e-01,3.769790633860099251e-03,3.880151597274385852e-03,1.366902330573485647e-02,1.052535687406147558e-02,8.291663981410875642e-03,3.995035655090988479e-03,8.039756763237234163e-03,4.588704533395328647e-03,1.079427084529563027e-02,6.119569475655432626e-03,1.436728846522654021e-03,6.679134968856492195e-03,9.895583465923696656e-03,8.603359666467665437e-03,4.208084627504105057e-03,1.347929751800351628e-02,1.273280565226161617e-04,1.866336293878370634e-02,2.146606922031072534e-02,4.446012123649176889e-03,1.023106743477200653e-02,5.306830273580672016e-04,3.289048752037054824e-02,8.293562733137438761e-03,3.112846756476926081e-03,5.563840026291517159e-03,8.221513448598314483e-03,4.538778130412740759e-03,1.273509772120643736e-02,2.605632173923413519e-03,1.661032189338557639e-03,5.490107538808932514e-03,1.086870804255728011e-02,1.943313468471056377e-02,8.926768636447913324e-03,2.240549721357969898e-02
1.208406705988267563e-02,1.051813514172048741e-01,1.060906627320212271e-02,4.018081097624073492e-03,3.069843963488612729e-02,1.044373212853228665e-03,1.718884944477383839e-02,1.321078143075732868e-02,5.447717581953730355e-03,1.164733337423306675e-01,6.233466700071053218e-02,2.032362731546816931e-02,2.839876065864606336e-02,8.384809517428195788e-03,2.870284325923482677e-02,2.452113922422990630e-02,3.902801913398899064e-02,2.444757223780214678e-02,1.274543956064577190e-02,2.743098092254522488e-02,4.492684342243992435e-02,2.748642039627673464e-03,1.396924716708570872e-03,4.342707276102178438e-02,3.191388791515749335e-02,1.613763664785528365e-02,2.506613077880224388e-02,8.739354923976311654e-03,5.212181068687113915e-03,5.633553956792025641e-02,8.312670173630532997e-03,1.240739310307773478e-02,3.359881210849231803e-02,3.599940156652700618e-02,3.098549355021052928e-02,1.573696553988813973e-02,9.923117590998466273e-04,3.571362803000058955e-02,6.006221500664857271e-02,5.391264890779929458e-02,2.297614399037678501e-02,5.269727409751253852e-03,1.080133939132532292e-02,5.625157866754557437e-03,2.048818683260243342e-02
