-8.031156128459261412e-01,9.226924654465616313e-03,-2.475195635341502498e-02,-1.045677586571256701e-01,-4.483234340117383393e-02,3.657292651060717846e-03,-8.089908131108287243e-03,-2.171745193770945048e-01,-2.426809117975012829e-03,-8.186089300215958209e-02,3.381415383491284676e-02,1.302699244866231121e-01,2.464078856275281892e-01,1.406306857220810391e-01,-3.943370261347243361e-02,-6.388827627841427159e-02,4.694958225637035354e-01,1.748501298591133291e-02,-6.232965456887473721e-02,-3.237970575662819095e-01,-2.227436334770752785e-02,1.052425767868997442e-01,-1.535817498464662478e-01,-5.948569436655857384e-02,-9.095999722372624663e-02,-6.287441042489760878e-02,9.799579808252859570e-01,1.632073234875555667e-02,5.622444712215787233e-01,7.380163990422081155e-02,-5.039016142933042675e-01,3.128265997636555662e-01,3.741020084853187155e-01,-5.895289490042979197e-02,-2.649922754344165576e-01,-5.753184362605844385e-03,2.232727941659009285e-01,-1.982338066993694775e-02,-3.497572505045383751e-01,4.792697114754927434e-01,1.877114826891332078e-01,7.783300346826720062e-02,1.064777241297764909e-01,2.038162256349927703e-01,-3.852393461379554629e-01
9.226924654464575479e-03,-2.308629963267713192e-01,2.759540802039405771e-01,-3.501992752104429035e-02,7.433257884542043836e-02,-1.824750099613570739e-04,-4.445946189054252734e-02,-2.590429746234102285e-03,-4.651825753087194659e-04,-6.680761308798117970e-02,-1.436263209394664231e-01,7.434229406824163777e-02,-2.380118813792182209e-01,-4.673688091533312675e-03,1.064714199723933857e-01,-8.833165758526067071e-03,2.916993793894427922e-01,-8.349345883867022311e-02,4.095587011830451735e-02,-1.562046078410490590e-01,-3.025593401400385185e-02,-1.191691654422981014e-02,-1.920414831201063119e-04,-2.618176256607016028e-02,2.842839872441599858e-01,2.397795369015359723e-02,-1.153658901745437948e-01,4.180092855034726607e-01,-1.895807322458743435e-02,4.357365920282194049e-01,-5.641195074517258573e-02,1.055288418392890948e-01,9.636645226022134969e-02,1.918181154159645171e-02,5.655577882548285494e-04,3.985751441170297393e-02,-5.512633453211605687e-03,-1.362473783561974072e-01,-2.778085110215975928e-01,1.867295043706197477e-01,4.993014974249238708e-02,-1.124730134468129991e-03,2.298094637096814372e-02,1.145552076539920056e-01,2.452067902615865519e-02
-2.475195635341562173e-02,2.759540802039446850e-01,-1.733312264913013379e-01,1.334773322146181607e-01,-5.594536487788472068e-02,-4.315420633246516355e-03,5.465401334371663283e-02,-1.002889818000878064e+00,6.305946125269634500e-04,-1.085765336253598640e-01,1.947476525663071056e-01,1.616977277241860300e-01,6.178223415561204801e-01,1.035862925255146179e-02,-1.932979868356729525e-01,4.673976561734013296e-02,2.389763411348645727e-02,5.458071518508220143e-02,-5.815174568712458414e-03,-2.981569346007507115e-01,2.024701903261202363e-01,2.508045127876992741e-02,5.499353830834500384e-03,5.571736913213292119e-01,-6.905249123356109742e-01,9.088499901180536744e-01,2.655030617606852217e-01,-9.966954624082702274e-02,-6.028057620811914097e-01,-3.412890909962676966e-01,1.042689532277043973e+00,8.347846685780591081e-03,-1.404281102143549287e+00,4.033926152299857474e-04,3.431660395472109770e-01,-2.633101081894640427e-01,8.853712828173927740e-02,3.299350292998572409e-01,6.936926703392882754e-01,-4.923740978314405381e-01,6.698345903236929688e-01,1.068295367497781867e-02,-3.212868331185545628e-02,2.542796016517192767e-02,4.160935088176230534e-02
-1.045677586571280848e-01,-3.501992752105596851e-02,1.334773322146199370e-01,5.106325354957782503e-01,4.643470612350750759e-01,-4.546679856817618243e-02,-1.941548195232059293e-01,3.883934912760422242e-01,1.499157836230790653e-03,4.086601498959011036e-02,-9.386694735758421837e-01,2.811872119369157336e-03,-2.713304248063390212e+00,-6.162918061466832881e-02,6.537369321570044578e-01,1.640067741619674613e-01,-1.880942032545263265e+00,-5.171221829449727109e-02,3.104805868358413989e-01,1.975903649511796534e+00,-1.293727093480687984e-01,-4.537980370860489332e-01,1.161013434001258865e-01,-1.636708350629198228e-01,1.315501844102601403e+00,2.634147786340323427e-01,-7.982243053591882020e-01,8.446550406088439503e-03,3.895960968235487321e-01,-2.585215049514226759e-01,-7.417567951795327463e-01,-3.414587511880835535e-01,8.796155592788262867e-01,-2.170105920387712523e-02,3.764838698454641697e-01,4.468936988212148242e-01,-4.332207476724044271e-01,-7.704499990132303300e-02,5.453965183598127320e-01,-4.280223069825571103e-01,-1.105775386150242498e-02,-1.542145501399137808e-02,-5.615367766048950417e-03,7.720838566290627591e-01,1.144663561806104290e+00
-4.483234340117039224e-02,7.433257884543348348e-02,-5.594536487788717011e-02,4.643470612350676929e-01,-9.816241318700482665e+00,-1.911972560597878859e-02,3.201806054119461700e-03,-9.948241581027890412e-02,-3.878098702736992257e-03,-1.252850131086789442e+00,1.564050646601881311e+00,1.824025868011884377e+00,6.274276531757919884e+00,7.426629151182459476e-02,-2.289371976908794459e-01,-1.204574865948732348e-03,-3.735104640721079172e-01,2.983565624129824734e-01,-3.917952331572345792e-01,-2.585870299690543384e+00,5.147646024847829516e-01,4.086412709618947869e-01,1.358049373510681300e-02,2.500369906968174405e+00,-5.068724573780000853e+00,6.361565416081773616e-01,1.548235895182386579e-01,-2.541973418384190775e-01,-1.323180304755783743e+00,-3.268671657699149802e-01,5.836185809680060066e-01,-1.509597739380542925e-01,-8.092813222124733974e-02,2.449168624530009719e+00,2.635343307716372929e-01,-1.943694804899049888e+00,1.839202195889418912e-01,5.052432929436047715e+00,7.241982025817227386e-01,-6.426403889738970809e-01,5.528740350008332083e-01,2.717044619516609250e-01,6.639447321782255829e-01,4.411895154053028373e-02,7.015083358330198582e-02
3.657292651060707004e-03,-1.824750099609359427e-04,-4.315420633246958709e-03,-4.546679856817169990e-02,-1.911972560598152598e-02,2.532642794320325574e+00,6.587769202663042644e-04,3.318623667996009607e-01,-2.114072397199234877e-05,4.724912200151290889e-03,9.670752935254343929e-03,-1.024344581543571277e-03,5.808416715108577879e-04,5.002858653691843495e-03,-1.606555141783543583e-01,-3.418459169193987807e-03,1.271381703622962711e-01,9.506195588595876822e-02,-3.686141747271503427e-02,-4.131935497855130507e-02,-1.499411958791946255e-04,5.714230662571739838e-02,-1.150805166978980276e+00,-1.024124293108891887e-02,7.093884961400570219e-03,-1.301914669229893573e-01,2.282434972104591120e-02,9.570235758293581252e-02,9.425915158396369620e-02,6.105958224251287897e-02,-6.700236367445831613e-03,1.946156551249255979e-03,6.963485008471520521e-02,3.637961266913208869e-03,-1.674221191475204484e-01,4.030760398161518064e-03,9.318894026736071132e-03,-4.030347609381550178e-02,-3.313520799059683219e-01,2.289950480778732422e-01,-6.845617207088043610e-02,2.789251263753789734e-01,1.214512911931624889e-02,-8.241588239576120856e-01,-1.555090452416375141e-02
-8.089908131109980333e-03,-4.445946189054446329e-02,5.465401334371387115e-02,-1.941548195231887763e-01,3.201806054118050502e-03,6.587769202655086769e-04,-1.301955458616666617e+00,1.419194808801579555e+00,-1.379849495503061158e-02,1.958169053058670950e-01,-3.215082261695214605e-01,-9.988417623810027374e-03,-4.623558573606561417e+00,-6.835949339086787313e-02,4.458212299696868164e-01,-2.022644501804713932e-02,-6.869444813107500325e-02,-3.025174751880409761e-03,6.014939844760416876e-02,5.094940047005814404e-02,-9.077549274670980439e-02,-3.919321801098962776e-01,4.153320607338885362e-02,-4.085567626746429704e-01,6.142963457472888855e+00,-2.853884431619931883e-01,-9.649477782355213307e-02,2.527854642818439523e-01,4.232132746089150577e-01,1.304536899542997341e-01,-1.287693126118960030e-01,3.370861957053132851e-01,8.700619957367353163e-02,4.376730654919365471e-02,-3.500096064309140415e-02,1.774185540477239420e-01,-5.827471048984204233e-02,-2.630923532417682176e-01,-4.790011238787013070e-01,5.243576348239236129e-01,-5.175776124110390564e-01,-2.188367326129835033e-01,-1.042178373752359194e-01,2.635132072768763267e-01,1.011926919087205445e-01
-2.171745193770915905e-01,-2.590429746232648153e-03,-1.002889818000889166e+00,3.883934912760384495e-01,-9.948241581029421132e-02,3.318623667996515869e-01,1.419194808801676588e+00,-3.835362888877450871e+01,-3.817225997628679451e-02,-6.724129693895624094e-01,5.809646954141071129e-01,2.538940955435544100e-01,5.805168797122872010e-02,1.253236663128127537e+00,-8.381685294815254039e+00,-6.057649593568098512e-01,3.160578190648958063e+00,3.504892194490924484e-01,-9.673862261916641447e-01,-2.037233577687481478e+00,1.997231988921370771e-01,5.372667896006156241e+00,-1.228180606953460208e+00,1.557852068151661884e+00,-5.401538273623041064e-01,5.769395234160582531e-01,4.382309994889145521e+00,-7.447592136490380210e-02,-9.411964104994748892e-01,-2.204543921856338407e-01,1.254235040770175447e+00,7.496773441748485478e-01,-2.888531807072172608e+00,8.731850037103154605e-02,2.142537463911439385e-02,-5.528917220813431843e-01,3.709148239490732135e-01,7.453156872258910326e-01,-4.717947962255165939e-02,1.788535678761969672e-01,3.314289637086205431e+01,4.305156812881547168e+00,3.160895747771748532e+00,-8.213557729587257494e-01,-3.210005871682637846e+00
-2.426809117975219695e-03,-4.651825753087013597e-04,6.305946125269159619e-04,1.499157836231013998e-03,-3.878098702737985386e-03,-2.114072397190840442e-05,-1.379849495502906941e-02,-3.817225997629353912e-02,9.924155603482069932e-01,-2.075495525890249000e-03,1.409240153058148809e-03,8.202907995543583936e-03,-3.322802400321350422e-03,-7.690968914666213713e-04,-7.815861087069705948e-03,-1.794714085614995333e-03,1.022870256580297966e-03,-1.451342382390827419e-02,3.809243705858055083e-03,-5.108511672716773387e-03,-3.712767157161668725e-03,1.419867733899724330e-02,6.853665065124764626e-04,2.470416135778886850e-03,-2.116776449837439594e-02,4.748810106664392715e-04,-6.337611349184123395e-03,1.338264660103099038e-02,-1.101031026600616559e-02,3.016600898963173356e-03,-7.058403853627895352e-04,3.254114710065666993e-02,4.059415843923640309e-04,1.332134933485240938e-02,8.533552127625429126e-03,-9.453133961449686207e-03,-2.838138786908744361e-03,-2.917599479493425407e-02,-2.270566280967747669e-03,5.624553061102613438e-03,1.176686127903431300e-02,-7.194133658765872706e-03,1.137219042073463020e-02,2.158393382141007497e-02,3.966046054765703932e-02
-8.186089300215988740e-02,-6.680761308795554743e-02,-1.085765336253606689e-01,4.086601498959020751e-02,-1.252850131086796770e+00,4.724912200151700284e-03,1.958169053058786968e-01,-6.724129693895801729e-01,-2.075495525889791901e-03,-4.855263831363078042e-01,1.718137561817288494e+00,1.679756864514511117e-01,2.072983046036408261e+00,5.701443633722230037e-02,-9.559243960397056927e-01,-1.513711873689564391e-01,1.147996803802097787e+00,2.793758017685220585e-01,-2.064708272982631321e-01,-1.024741029292745242e+00,4.894707419214439637e-01,3.448067695172966213e-02,-9.000369948066038253e-03,7.365127158961839449e-01,-1.685719987139464804e+00,3.732063922491669211e-02,1.090325753805941655e+00,-6.653165868049941423e-02,-6.612141781220362557e-02,-2.405531464439506495e-01,1.606582565390780870e-01,-3.959844803022689809e-04,-1.737277679038712996e+00,5.168512017366256872e-01,3.181591840674998783e-01,-3.501959758569784809e-01,1.087305201274584195e-02,3.793943727525930787e-01,-7.252109272408816532e-01,5.523824779949303432e-01,1.134142214198344378e+00,7.733705882335147053e-02,2.088053155835604621e-02,-1.193692783444765815e-01,-2.346861623530935581e-01
